club,player,comment,post,caption,sentiment_score,sentiment,explanation,translation
cfc,Cole Palmer,"Palmer’s Body, mind and soul is connected to soccer ⚽️",https://www.instagram.com/reel/DAjU6Xcsbv-/,•,1.0,POSITIVE,"The comment expresses a strong positive sentiment towards Cole Palmer, indicating that he is deeply dedicated to soccer. The phrase 'Body, mind and soul is connected to soccer' emphasizes his passion and commitment to the sport. The use of the soccer emoji also reinforces the positive sentiment.","Palmer's body, mind, and soul are connected to soccer."
cfc,Cole Palmer,We all want Palmer in our team.,https://www.instagram.com/reel/DAjU6Xcsbv-/,•,1.0,POSITIVE,"The comment expresses a strong desire for Cole Palmer to be part of their team, indicating a positive sentiment towards him.",We all want Palmer in our team.
cfc,Cole Palmer,Palmer is just a Genius 😍💙💙💙💙💙,https://www.instagram.com/reel/DAjU6Xcsbv-/,•,1.0,POSITIVE,"The comment praises Cole Palmer by describing him as a 'Genius,' which reflects a very positive sentiment. The use of emojis (😍💙💙💙💙💙) further emphasizes admiration and affection towards the player.",Palmer is just a Genius 😍💙💙💙💙💙
cfc,Cole Palmer,Mudah buat palmer sulit buat jeki😑,https://www.instagram.com/reel/DAjU6Xcsbv-/,•,-1.0,NEGATIVE,"The comment uses the word 'sulit' which means 'difficult' in English, suggesting that the speaker believes Cole Palmer is having a hard time performing, specifically against another player named 'jeki'. The emoji 😑 also indicates a feeling of disappointment or frustration, reinforcing the negative sentiment towards Palmer.",Easily makes it difficult for Palmer to perform against Jeki.
cfc,Cole Palmer,"It's not that he is not making any impact in the squad,apart from Palmer Jackson is the next most important player in the squad currently but I guess you guys only was reflection you are obviously watching that same highlight you are seeing it clearly the defender made that block not that Jackson kicked that ball off target but it was block not by the goalie but by a defender who was not a wood you guys are still complaining mitcheeew",https://www.instagram.com/reel/DAjU6Xcsbv-/,•,0.0,NEUTRAL,"The comment discusses Cole Palmer within the context of team performance and does not express a clear positive or negative sentiment towards him specifically. Instead, it emphasizes his importance as a player in the squad without directly criticizing or praising him.","It's not that he is not making any impact in the squad, apart from Palmer Jackson is the next most important player in the squad currently but I guess you guys only want reflection you are obviously watching that same highlight you are seeing it clearly the defender made that block not that Jackson kicked that ball off target but it was a block not by the goalie but by a defender who was not a wood you guys are still complaining mitcheeew."
cfc,Cole Palmer,IT'S NO LONGER MESSI VS RONALDO IT IS NOW COLD PALMER VS HAALAND,https://www.instagram.com/reel/DAjU6Xcsbv-/,•,0.0,NEUTRAL,"The comment does not express a positive or negative sentiment towards Cole Palmer. It humorously compares him to other well-known players, suggesting a shift in focus but does not provide a judgment on his abilities.",IT'S NO LONGER MESSI VS RONALDO IT IS NOW COLE PALMER VS HAALAND
cfc,Cole Palmer,I swear since the last season palmer could've easily got 50++ assist if the other player's finish is good 😭,https://www.instagram.com/reel/DAjU6Xcsbv-/,•,0.5,POSITIVE,"The comment expresses a positive sentiment towards Cole Palmer by highlighting his potential to have achieved many assists, indicating he is a capable player. Although there is some criticism towards the other players for not finishing well, it ultimately reflects positively on Palmer's abilities.",I swear since the last season Palmer could've easily got 50++ assists if the other player's finishing was good 😭
cfc,Cole Palmer,Palmer is cooking,https://www.instagram.com/reel/DAjU6Xcsbv-/,•,1.0,POSITIVE,"The comment expresses a favorable view of Cole Palmer's performance, using the idiomatic expression 'cooking' to suggest that he is doing exceptionally well.",Palmer is cooking
cfc,Cole Palmer,Cold Palmer is Genius 🙌🙌🔥,https://www.instagram.com/reel/DAjU6Xcsbv-/,•,1.0,POSITIVE,"The comment refers to Cole Palmer as a 'Genius,' which is a strong positive sentiment. The emojis used (🙌🙌🔥) also emphasize admiration and excitement about the player.",Cold Palmer is a Genius 🙌🙌🔥
cfc,Cole Palmer,Cold Palmer🥶,https://www.instagram.com/reel/DAjU6Xcsbv-/,•,-1.0,NEGATIVE,"The play on words in the comment 'Cold Palmer' along with the cold face emoji 🥶 suggests a negative sentiment towards Cole Palmer, likely implying that he is lacking in performance or is unimpressive.",Cold Palmer
cfc,Cole Palmer,The best @colepalmer10,https://www.instagram.com/reel/DAjU6Xcsbv-/,•,1.0,POSITIVE,"The comment expresses a strong positive sentiment towards Cole Palmer, referring to him as 'the best'.",The best @colepalmer10
cfc,Cole Palmer,This Boy Cole Palmer is so cool 🥶🔥,https://www.instagram.com/reel/DAjU6Xcsbv-/,•,1.0,POSITIVE,"The comment expresses admiration and positivity towards Cole Palmer by describing him as 'cool,' which is a positive sentiment. The emojis used also reinforce this positive sentiment, suggesting excitement and enthusiasm.",This Boy Cole Palmer is so cool 🥶🔥
cfc,Cole Palmer,To be fair Palmer also denied Nico a goal in the first half when he didn’t pass and hit the post 😢💙 all I’m saying is I love this team man,https://www.instagram.com/reel/DAjU6Xcsbv-/,•,0.5,POSITIVE,The comment acknowledges that Palmer denied a goal opportunity (negative aspect) but overall expresses love for the team (positive sentiment) and presents a balanced view. The emojis also suggest a fondness for the team despite the mention of a miss.,"To be fair, Palmer also denied Nico a goal in the first half when he didn’t pass and hit the post 😢💙 all I’m saying is I love this team man"
cfc,Cole Palmer,Cole Palmer - a delight to watch!!💙💙💙,https://www.instagram.com/reel/DAjU6Xcsbv-/,•,1.0,POSITIVE,"The comment expresses a very favorable opinion of Cole Palmer, indicating that the commenter enjoys watching him play. The use of the heart emojis further emphasizes the positive sentiment.",Cole Palmer - a delight to watch!!💙💙💙
cfc,Cole Palmer,If Jackson have good finishing Palmer would have had at least  30+ assists,https://www.instagram.com/reel/DAjU6Xcsbv-/,•,0.0,NEUTRAL,"The comment discusses Cole Palmer's potential assist count in relation to another player's finishing ability (Jackson). It does not express a clear positive or negative sentiment towards Palmer, rather it highlights an indirect factor affecting his performance. Thus, it has a neutral sentiment.","If Jackson had good finishing, Palmer would have had at least 30+ assists."
cfc,Cole Palmer,"DeBryne, Hazard and Messi in one body.... that's the best definition of PALMER 💙",https://www.instagram.com/reel/DAjU6Xcsbv-/,•,1.0,POSITIVE,"The comment compares Cole Palmer to highly regarded players like De Bruyne, Hazard, and Messi, suggesting that he possesses their best qualities. The use of the heart emoji (💙) further emphasizes positive sentiments towards Palmer.","De Bruyne, Hazard, and Messi in one body.... that's the best definition of PALMER 💙"
cfc,Cole Palmer,PALMER GYOKERES WILL BE THE BEST DUO LIKE KDB AND HAALAND,https://www.instagram.com/reel/DAjU6Xcsbv-/,•,1.0,POSITIVE,"The comment expresses a positive sentiment towards Cole Palmer by comparing him to Kevin De Bruyne and Erling Haaland, suggesting that he is expected to excel in a partnership with Gyökeres.",PALMER GYOKERES WILL BE THE BEST DUO LIKE KDB AND HAALAND
cfc,Cole Palmer,Anything wey go do Palmer abeg make he do Jackson .. amen 🙏,https://www.instagram.com/reel/DAjU6Xcsbv-/,•,0.0,NEUTRAL,"The comment does not express a clear positive or negative sentiment towards Cole Palmer. Instead, it asks for Palmer to imitate another player, Jackson, which indicates a hope for improvement rather than support or criticism of Palmer himself. The use of 'abeg' (please) and 'amen' adds a casual tone but doesn't affect the sentiment towards Palmer specifically.","Anything that Palmer can do, please let him do like Jackson .. amen 🙏"
cfc,Cole Palmer,Jackson 🥱😔😔 Palmer 🥶🥶,https://www.instagram.com/reel/DAjU6Xcsbv-/,•,-1.0,NEGATIVE,"The comment uses negative emojis (🥱, 😔, 🥶) which suggest disappointment or lack of enthusiasm towards Cole Palmer. The mention of 'Jackson' followed by an unimpressed reaction also indicates that Jackson's performance is being contrasted negatively with Palmer's, reflecting a negative sentiment towards him.",Jackson 🥱😔😔 Palmer 🥶🥶
cfc,Cole Palmer,Palmer doing the impossible and acting like nothing happened 😭,https://www.instagram.com/reel/DAjU6Xcsbv-/,•,0.0,NEUTRAL,"The comment presents a description of Cole Palmer's actions but does not express a clear positive or negative sentiment. The use of the crying emoji 😭 could suggest disappointment, but the phrase 'doing the impossible' indicates a level of admiration for his skills. Overall, it balances out to neutral sentiment as it is ambiguous.",Palmer doing the impossible and acting like nothing happened 😭
cfc,Cole Palmer,Palmer too good 🔥🔥,https://www.instagram.com/reel/DAjU6Xcsbv-/,•,1.0,POSITIVE,"The comment expresses admiration for Cole Palmer by stating he is 'too good,' which conveys a strong positive sentiment towards the player. The use of fire emojis (🔥🔥) emphasizes excitement and high praise.",Palmer too good 🔥🔥
cfc,Cole Palmer,Cold Palmer the Pinger!!!,https://www.instagram.com/reel/DAjU6Xcsbv-/,•,0.0,NEUTRAL,"The comment uses a playful nickname for Cole Palmer ('Cold Palmer the Pinger'), but it does not convey a clear positive or negative sentiment; instead, it seems humorous or lighthearted without explicitly praising or criticizing him.",Cold Palmer the Pinger!!!
cfc,Cole Palmer,am I the only one smiling 😊 🤩while looking at this pass from Cole Palmer 🫣💙💙💙,https://www.instagram.com/reel/DAjU6Xcsbv-/,•,1.0,POSITIVE,"The comment expresses happiness and admiration towards Cole Palmer's pass, indicated by the use of smiling and joy-related emojis (😊 🤩) as well as the positive language used ('smiling while looking at this pass').",Am I the only one smiling while looking at this pass from Cole Palmer?
cfc,Cole Palmer,@colepalmer10 Soon he will be the best player in the world🔥,https://www.instagram.com/reel/DAjU6Xcsbv-/,•,1.0,POSITIVE,"The comment expresses strong positive sentiment towards Cole Palmer, suggesting that he will soon become the best player in the world. The use of the fire emoji further emphasizes enthusiasm and excitement for the player's potential.",@colepalmer10 Soon he will be the best player in the world🔥
cfc,Cole Palmer,Mancity academy player Cole Palmer,https://www.instagram.com/reel/DAjU6Xcsbv-/,•,0.0,NEUTRAL,The comment is neutral as it merely states that Cole Palmer is a player from the Man City academy without expressing any positive or negative sentiment about him.,Mancity academy player Cole Palmer
cfc,Cole Palmer,Cole Palmer our joy giver🤩💙Jackson never disappoints btw🥹,https://www.instagram.com/reel/DAjU6Xcsbv-/,•,1.0,POSITIVE,"The comment expresses affection and admiration for Cole Palmer, referring to him as 'our joy giver,' indicating a positive sentiment. The use of emojis like 🤩 and 💙 further reinforces this positivity. There is also a mention of Jackson, but it does not detract from the overall positive sentiment towards Cole Palmer.",Cole Palmer our joy giver🤩💙Jackson never disappoints btw🥹
cfc,Cole Palmer,Cold Palmer ❤️,https://www.instagram.com/reel/DAjU6Xcsbv-/,•,1.0,POSITIVE,"The comment refers to Cole Palmer using a play on words with 'Cold' implying that he is 'cool' or 'good', complemented by a heart emoji which indicates affection or admiration.",Cold Palmer ❤️
