club,player,comment,post,caption,sentiment_score,sentiment,explanation,translation
VfB,Alexander Nübel,Nübel Derbysieger 💙🤍,https://www.instagram.com/reel/DF0gvZDMYpC/,🤍❤️ Auswärts wie zu Hause fühlen 🤍❤️#VfB #Bundesliga #BVBVfB #VfBStuttgart #VfBStuttgart1893 #ausCannstatt,1.0,POSITIVE,"The comment celebrates Nübel's success in a derby, indicating strong support and appreciation for him. The use of heart emojis further emphasizes positive sentiment towards him.",Nübel Derby winner 💙🤍
VfB,Alexander Nübel,"Hoffentlich merkt Nübel noch, dass es in Stuttgart viel schöner ist als in München!",https://www.instagram.com/p/DF0YrsLMcCa/,"⏹️ Schlusspfiff. Wir gewinnen mit 2:1 bei Borussia Dortmund. Was für eine zweite Halbzeit. Ein Eigentor und Abwehr-Jeff #Chabot sorgen für den Auswärtssieg.Unfassbarer Kampf, Jungs! 🤍❤️#VfB #Bundesliga #BVBVfB #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",0.0,NEUTRAL,"The comment expresses a preference for Stuttgart over Munich but doesn't directly criticize or praise Alexander Nübel. It states a hope for Nübel to realize the beauty of Stuttgart, which is not inherently negative or positive.","Hopefully, Nübel will realize that Stuttgart is much nicer than Munich!"
VfB,Alexander Nübel,Ehrlich? Er hat schon mal besser gespielt 🤷🏻‍♂️ Nübel hat den Sieg fest gemacht 👏,https://www.instagram.com/p/DFqs8MNM_NR/,⭐️ MAN OF THE MATCH ⭐️Lasst ein Herz für unseren Siegtorschützen da. 🤍❤️#VfB #DFBPokal #VfBFCA #Undav #VfBStuttgart #VfBStuttgart1893 #ausCannstatt,0.5,POSITIVE,"The comment acknowledges that Nübel has previously performed better, which is a slightly negative remark, but it also highlights that he contributed positively by 'securing the victory', indicating a favorable assessment overall. The use of the applause emoji reinforces a positive sentiment.",Honestly? He has played better before 🤷🏻‍♂️ Nübel secured the victory 👏
VfB,Alexander Nübel,"Nübel, Nübel, Nübel",https://www.instagram.com/p/DFkrNCTM-Zq/,Alexander #Nübel war gegen Borussia Mönchengladbach erneut ein starker Rückhalt für unsere Mannschaft. Mit vier Paraden zeichnete sich unser Torhüter aus. Bei den beiden Gegentoren war Alex leider machtlos.#VfB #Bundesliga #VfBBMG #VfBStuttgart #VfBStuttgart1893 #ausCannstatt,0.0,NEUTRAL,"The comment only repeats the player's name without expressing any opinion or sentiment towards him. It does not indicate positive or negative feelings, making it neutral.","Nübel, Nübel, Nübel"
VfB,Alexander Nübel,"Das waren auch zu wenig Tore für Gladbach. Danke Nübel. Jetzt am Dienstag Augsburg schlagen, ukd das Selbstvertrauen zurück holen. Hoeneß schafft das schon",https://www.instagram.com/p/DFkrNCTM-Zq/,Alexander #Nübel war gegen Borussia Mönchengladbach erneut ein starker Rückhalt für unsere Mannschaft. Mit vier Paraden zeichnete sich unser Torhüter aus. Bei den beiden Gegentoren war Alex leider machtlos.#VfB #Bundesliga #VfBBMG #VfBStuttgart #VfBStuttgart1893 #ausCannstatt,0.5,POSITIVE,"The comment expresses gratitude towards Nübel for his contribution despite a lack of goals, indicating a positive outlook on his performance. It encourages the team for the next match, showing support.",That was also too few goals for Gladbach. Thank you Nübel. Now beat Augsburg on Tuesday to regain confidence. Hoeneß will manage that.
VfB,Alexander Nübel,Nübel Nübel Nübel 🔥🔥,https://www.instagram.com/p/DFkrNCTM-Zq/,Alexander #Nübel war gegen Borussia Mönchengladbach erneut ein starker Rückhalt für unsere Mannschaft. Mit vier Paraden zeichnete sich unser Torhüter aus. Bei den beiden Gegentoren war Alex leider machtlos.#VfB #Bundesliga #VfBBMG #VfBStuttgart #VfBStuttgart1893 #ausCannstatt,1.0,POSITIVE,The repetition of Nübel's name combined with the fire emojis conveys strong enthusiasm and support for him. It indicates a positive sentiment towards the player.,Nübel Nübel Nübel
VfB,Alexander Nübel,Schade... gefühlt die bessere Mannschaft aufgrund von Ballbesitz.. 2 dumme Glocken bekommen..konteranfällig..das weiß mittlerweile jeder..variablere Spielweise. Der Speed hat gefehlt..schon im Spielaufbau..ab Nübel 🤷 Mehr am freilaufen und Speed arbeiten Jungs...💪 Ole.vfb..😍,https://www.instagram.com/p/DFiXRM2sqsV/,"⏹️ Alles reingeworfen, doch am Ende hat es nicht gereicht. Der #VfB unterliegt Borussia Mönchengladbach mit 1:2. Nach der Pause gleichen wir zunächst aus, doch Tim Kleindienst (82.) sorgt am Ende für den späten Siegtreffer.Kopf hoch, Jungs. #VfB #Bundesliga #VfBBMG #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",0.0,NEUTRAL,"The comment discusses the overall performance of the team and mentions Nübel in connection with the team's play style without expressing a clear positive or negative sentiment specifically towards him. The use of emojis suggests support for the team, but does not directly reflect back positively or negatively on Nübel himself.","Too bad... I felt we were the better team based on ball possession.. received 2 silly goals.. vulnerable to counterattacks.. everyone knows that by now.. need a more variable style of play. The speed was missing.. already in the buildup play.. starting from Nübel 🤷 More movement and work on speed, guys... 💪 Ole.vfb..😍"
VfB,Alexander Nübel,"Alles rein geworfen? Nübel ja, der Rest wirkte kraftlos, ideenlos und leer.",https://www.instagram.com/p/DFiXRM2sqsV/,"⏹️ Alles reingeworfen, doch am Ende hat es nicht gereicht. Der #VfB unterliegt Borussia Mönchengladbach mit 1:2. Nach der Pause gleichen wir zunächst aus, doch Tim Kleindienst (82.) sorgt am Ende für den späten Siegtreffer.Kopf hoch, Jungs. #VfB #Bundesliga #VfBBMG #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",-0.5,NEGATIVE,"The comment specifically mentions Nübel in a negative context, indicating that while he put in effort, the rest of the team seemed powerless and empty. This suggests a criticism of the overall performance with a slight focus on Nübel, leading to a negative sentiment.","Gave it all? Nübel did, the rest looked powerless, uninspired, and empty."
VfB,Alexander Nübel,Spielt nübel wieder?,https://www.instagram.com/p/DFhepZRsZUB/,🔥 M A T C H D A Y 🔥 Borussia M'Gladbach zu Gast in der MHP Arena. Unser klares Ziel: HEIMSIEG! 💪 👉 Matchfacts: go.vfb.de/matchfactsvfbbmg[Anzeige] #VfB #Bundesliga #VfBBMG #VfBStuttgart #VfBStuttgart1893 #ausCannstatt,0.0,NEUTRAL,"The comment is a simple question about whether Alexander Nübel is playing again, indicating no positive or negative sentiment. It is neutral as it seeks information rather than expressing an opinion about the player.",Is Nübel playing again?
VfB,Alexander Nübel,Ist Nübel verletzt?,https://www.instagram.com/p/DFa2q5HsSyi/,The stage is set for tonight's game. ⚪🔴 vs. 🔴⚪🔵#VfBPSG #UCL,0.0,NEUTRAL,"The comment is a question asking if Nübel is injured, which does not convey a positive or negative sentiment towards the player. It is simply inquiring about his status.",Is Nübel injured?
VfB,Alexander Nübel,Ist Nübel fit?,https://www.instagram.com/reel/DFaidYetxqR/,⚔️Showdown in the UEFA @championsleague. #VfB #StuttgartInternational #UCL #VfBPSG #GetragenvonStolz #VfBStuttgart #VfBStuttgart1893 #ausCannstatt,0.0,NEUTRAL,The comment is a question inquiring about the player's fitness and does not express any positive or negative sentiment towards Alexander Nübel. It is neutral as it seeks information rather than making a judgment.,Is Nübel fit?
VfB,Alexander Nübel,"Glückwunsch zu Verlängerung Vertrag bei unserem VfB, Nübel unser Torhüter auch schon- klasse! D.h. an der Aussage von unserem, Eurem Trainer  Hoeneß das auch er bleibt bis weit nach der Sommerpause um mit Stuttgart etwas großes aufzubauen ist was dran?! Super 👏",https://www.instagram.com/p/DFX6PmUsXJz/,Angelo Stiller verlängert vorzeitig beim VfB Der #VfB hat den Vertrag mit Mittelfeldspieler @angelo.stiller vorzeitig um ein weiteres Jahr verlängert. Der Kontrakt des 23-Jährigen beim Club aus Cannstatt besitzt nun eine Gültigkeit bis zum 30. Juni 2028. Den Link zur Meldung findet ihr in der Story. #VfB #VfBStuttgart #VfBStuttgart1893 #ausCannstatt #Stiller,1.0,POSITIVE,"The comment expresses excitement and positivity regarding Alexander Nübel's contract extension with VfB Stuttgart. The use of 'Glückwunsch' (Congratulations) and the enthusiastic tone, along with the positive emoji, signify strong support for Nübel as the goalkeeper.","Congratulations on extending the contract with our VfB, Nübel our goalkeeper already - great! This means that there is something to the statement from our, your trainer Hoeneß that he will also stay well into the summer break to build something great with Stuttgart?! Awesome 👏"
VfB,Alexander Nübel,Hoffentlich ist nübel morgen gesund und kann spielen das wäre wichtig 🚨,https://www.instagram.com/p/DFXey_vsdFM/,Der letzte Feinschliff: Die Mannschaft bereitet sich intensiv auf #VfBPSG vor. ℹ️ Alexander #Nübel fehlt aufgrund einer Erkältung im heutigen Abschlusstraining.#VfB #StuttgartInternational #UCL #VfBPSG #VfBStuttgart #VfBStuttgart1893 #ausCannstatt,0.5,POSITIVE,"The comment expresses hope that Nübel will be healthy and able to play, which indicates a positive sentiment towards him. The use of the word 'wichtig' (important) further emphasizes the positivity of having him in the game.",Hopefully Nübel is healthy tomorrow and can play; that would be important 🚨
VfB,Alexander Nübel,"Ich hoffe, dass Nübel bis morgen sich erholt",https://www.instagram.com/p/DFXey_vsdFM/,Der letzte Feinschliff: Die Mannschaft bereitet sich intensiv auf #VfBPSG vor. ℹ️ Alexander #Nübel fehlt aufgrund einer Erkältung im heutigen Abschlusstraining.#VfB #StuttgartInternational #UCL #VfBPSG #VfBStuttgart #VfBStuttgart1893 #ausCannstatt,0.0,NEUTRAL,The comment expresses a hope for Nübel's recovery but does not convey strong positive or negative sentiment towards him. It is a neutral statement focused on his health.,I hope that Nübel recovers by tomorrow.
VfB,Alexander Nübel,Wo ist Nübel?,https://www.instagram.com/p/DFXey_vsdFM/,Der letzte Feinschliff: Die Mannschaft bereitet sich intensiv auf #VfBPSG vor. ℹ️ Alexander #Nübel fehlt aufgrund einer Erkältung im heutigen Abschlusstraining.#VfB #StuttgartInternational #UCL #VfBPSG #VfBStuttgart #VfBStuttgart1893 #ausCannstatt,0.0,NEUTRAL,"The comment is simply asking for the whereabouts of Alexander Nübel, which does not convey any positive or negative sentiment.",Where is Nübel?
VfB,Alexander Nübel,Leweling bitte für führich. Führich heute Katastrophe nübel auch nicht gut heute,https://www.instagram.com/p/DFQOiUBM8A9/,"Schade! Wir gehen mit einem 0:1 zur Halbzeit in die Kabine. In Hälfte zwei alles reinhauen, Jungs! 💪#VfB #M05VfB #VfBStuttgart #VfBStuttgart1893 #Bundesliga #Matchday #AusCannstatt",-1.0,NEGATIVE,"The comment criticizes both Führich and Nübel, indicating that Nübel did not perform well today ('nübel auch nicht gut heute'). The phrase suggests disappointment in Nübel's performance, thus leading to a negative sentiment.","Leweling please for Führich. Führich was a disaster today, Nübel was not good today either."
VfB,Alexander Nübel,Vagnoman braucht endlich mal ne Pause. Nach Vorne unglücklich.. kein Pass kommt in die Tiefe an und beim Konter schaut er nur auf den Ball und vergisst seinen Mann der glockenfrei vor Nübel steht. Sowas von überspielt,https://www.instagram.com/p/DFQKNqWILWH/,"VfB und 1. FSV Mainz 05 sprechen sich für Vielfalt ausVor dem Anpfiff ihres Bundesliga-Spiels setzen die beiden Mannschaften ein gesellschaftspolitisches Zeichen.Vor 80 Jahren, am 27. Januar 1945, wurde das Konzentrations- und Vernichtungslager Auschwitz-Birkenau befreit. Der deutsche Fußball greift dieses Ereignis seit mehr als 20 Jahren auf und gedenkt an den Spieltagen rund um den 27. Januar der von den Nationalsozialisten verfolgten, deportierten und ermordeten Menschen.#NieWieder #WeRemember #VfB",-1.0,NEGATIVE,"The comment criticizes Vagnoman's performance and indirectly implies a negative impact on Nübel, as he is mentioned in the context of a defensive mistake. While Nübel is not directly the target of the criticism, the mention of him being exposed due to Vagnoman's mistakes suggests negativity towards him in terms of not having support.",Vagnoman needs a break finally. Unlucky going forward.. no pass reaches into depth and in the counter he only looks at the ball and forgets about his man who is completely free in front of Nübel. So overplayed.
VfB,Alexander Nübel,"Ermedin: Kopf hoch, immer weiter und es hagelt Tore! Undav na klar insane 💪, Stiller Weltklasse, Nübel sehr guter Rückhalt top in der Fläche!",https://www.instagram.com/p/DEvF_0Ju82S/,"Wir fahren mit +3 Punkten zurück nach Stuttgart! So wichtig! 💪Welcome back @jacobbruunlarsen, @denizundav & @jamieleweling! ⚪️🔴#VfB #FCAVfB #VfBStuttgart #VfBStuttgart1893 #Bundesliga #Matchday #furchtlosundtreu #AusCannstatt",1.0,POSITIVE,"The comment praises Nübel as a 'very good support' and 'top in the area,' indicating a positive sentiment towards him. The overall context of the comment is encouraging and supportive towards the players mentioned, including Nübel.","Ermedin: Keep your head up, always keep going, and goals will rain down! Undav of course insane 💪, Stiller world-class, Nübel very good support top in the area!"
VfB,Alexander Nübel,Der clap mit Nübel war himmlisch,https://www.instagram.com/reel/DEkpZtqM6wG/,"Tag 1 zurück beim VfB ist geschafft. Schön, dass du wieder da bist, @jacobbruunlarsen. 🤍❤️#VfB #VfBStuttgart #VfBStuttgart1893 #ausCannstatt #furchtlosundtreu",1.0,POSITIVE,"The comment expresses a positive sentiment towards Nübel by describing a moment (the 'clap' or 'applause') involving him as 'heavenly', implying admiration for his performance or a specific action. The use of the word 'himmlisch' (heavenly) indicates strong positive feelings.",The clap with Nübel was heavenly.
VfB,Alexander Nübel,"Ich hoffe, dass Bredlow im neuen Jahr mehr zum Einsatz kommt und falls Nübel nächste Saison nicht mehr da ist, Bredlow Stamm Torhüter wird. Er hat es sich echt verdient. Und im Gegensatz zu anderen, ist er dem VfB tatsächlich immer loyal geblieben.",https://www.instagram.com/reel/DEQF0LgMJzN/,"2024 endet mit einem Geschenk an die Jungs, die uns das ganze Jahr über so viel Freude bereitet haben.VfB-Fans, macht euch einen schönen Abend und kommt gut ins neue Jahr 2025. 🤍❤️#VfB #VfBStuttgart #VfBStuttgart1893 #furchtlosundtreu #ausCannstatt",-0.5,NEGATIVE,"The comment expresses hope that another player (Bredlow) will replace Nübel and suggests that Nübel may not be there next season. This implies a lack of support for Nübel, indicating negative sentiment towards him.","I hope that Bredlow gets more playing time in the new year and if Nübel is not here next season, Bredlow will become the starting goalkeeper. He really deserves it. And unlike others, he has actually always remained loyal to VfB."
